Z	X	Y	String
7	37	125	842421.387749 -755615.000000 842421.387749 -730730.000000
7	37	126	844024.645238 -755615.000000 844024.645238 -730730.000000
7	37	127	845541.955346 -755615.000000 845541.955346 -730730.000000
7	38	0	-845541.955346 -730730.000000 -845541.955346 -701845.000000
7	38	1	-844024.645238 -730730.000000 -844024.645238 -701845.000000
7	38	2	-842421.387749 -730730.000000 -842421.387749 -701845.000000
7	38	3	-840729.903498 -730730.000000 -840729.903498 -701845.000000
7	38	4	-834947.803526 -730730.000000 -834947.803526 -701845.000000
7	38	5	-833112.584581 -730730.000000 -833112.584581 -701845.000000
7	38	6	-831141.624292 -730730.000000 -831141.624292 -701845.000000
7	38	7	-825112.176250 -730730.000000 -825112.176250 -701845.000000
7	38	8	-822941.365002 -730730.000000 -822941.365002 -701845.000000
7	38	9	-820706.180985 -730730.000000 -820706.180985 -701845.000000
7	38	10	-814323.475426 -730730.000000 -814323.475426 -701845.000000
7	38	11	-811829.955242 -730730.000000 -811829.955242 -701845.000000
7	38	12	-805222.177974 -730730.000000 -805222.177974 -701845.000000
7	38	13	-802456.546801 -730730.000000 -802456.546801 -701845.000000
7	38	14	-795609.305687 -730730.000000 -795609.305687 -701845.000000
7	38	15	-792556.534733 -730730.000000 -792556.534733 -701845.000000
7	38	16	-785414.145799 -730730.000000 -785414.145799 -701845.000000
7	38	17	-782057.878485 -730730.000000 -782057.878485 -701845.000000
7	38	18	-774603.296578 -730730.000000 -774603.296578 -701845.000000
7	38	19	-770925.785082 -730730.000000 -770925.785082 -701845.000000
7	38	20	-763100.547958 -730730.000000 -763100.547958 -701845.000000
7	38	21	-755042.606745 -730730.000000 -755042.606745 -701845.000000
7	38	22	-750826.800227 -730730.000000 -750826.800227 -701845.000000
7	38	23	-742407.785354 -730730.000000 -742407.785354 -701845.000000
7	38	24	-733740.039656 -730730.000000 -733740.039656 -701845.000000
7	38	25	-724857.865388 -730730.000000 -724857.865388 -701845.000000
7	38	26	-715755.395717 -730730.000000 -715755.395717 -701845.000000
7	38	27	-710426.603268 -730730.000000 -710426.603268 -701845.000000
7	38	28	-700825.311379 -730730.000000 -700825.311379 -701845.000000
7	38	29	-690945.208469 -730730.000000 -690945.208469 -701845.000000
7	38	30	-680819.865937 -730730.000000 -680819.865937 -701845.000000
7	38	31	-670402.760064 -730730.000000 -670402.760064 -701845.000000
7	38	32	-655647.298394 -730730.000000 -655647.298394 -701845.000000
7	38	33	-644626.851127 -730730.000000 -644626.851127 -701845.000000
7	38	34	-633254.788035 -730730.000000 -633254.788035 -701845.000000
7	38	35	-621604.521466 -730730.000000 -621604.521466 -701845.000000
7	38	36	-605549.555931 -730730.000000 -605549.555931 -701845.000000
7	38	37	-593203.544804 -730730.000000 -593203.544804 -701845.000000
7	38	38	-580440.354564 -730730.000000 -580440.354564 -701845.000000
7	38	39	-563334.136942 -730730.000000 -563334.136942 -701845.000000
7	38	40	-545839.409215 -730730.000000 -545839.409215 -701845.000000
7	38	41	-531951.142739 -730730.000000 -531951.142739 -701845.000000
7	38	42	-513704.859576 -730730.000000 -513704.859576 -701845.000000
7	38	43	-495016.736831 -730730.000000 -495016.736831 -701845.000000
7	38	44	-475923.718003 -730730.000000 -475923.718003 -701845.000000
7	38	45	-460423.630251 -730730.000000 -460423.630251 -701845.000000
7	38	46	-440515.306102 -730730.000000 -440515.306102 -701845.000000
7	38	47	-420158.707597 -730730.000000 -420158.707597 -701845.000000
7	38	48	-395435.050444 -730730.000000 -395435.050444 -701845.000000
7	38	49	-374306.925172 -730730.000000 -374306.925172 -701845.000000
7	38	50	-352738.411825 -730730.000000 -352738.411825 -701845.000000
7	38	51	-330815.184292 -730730.000000 -330815.184292 -701845.000000
7	38	52	-304504.599995 -730730.000000 -304504.599995 -701845.000000
7	38	53	-281815.770459 -730730.000000 -281815.770459 -701845.000000
7	38	54	-254759.608256 -730730.000000 -254759.608256 -701845.000000
7	38	55	-231428.845969 -730730.000000 -231428.845969 -701845.000000
7	38	56	-203758.023301 -730730.000000 -203758.023301 -701845.000000
7	38	57	-175843.439144 -730730.000000 -175843.439144 -701845.000000
7	38	58	-151703.066411 -730730.000000 -151703.066411 -701845.000000
7	38	59	-123316.428703 -730730.000000 -123316.428703 -701845.000000
7	38	60	-94744.439298 -730730.000000 -94744.439298 -701845.000000
7	38	61	-70049.204539 -730730.000000 -70049.204539 -701845.000000
7	38	62	-41253.795309 -730730.000000 -41253.795309 -701845.000000
7	38	63	-12421.991808 -730730.000000 -12421.991808 -701845.000000
7	38	64	12421.991808 -730730.000000 12421.991808 -701845.000000
7	38	65	41253.795309 -730730.000000 41253.795309 -701845.000000
7	38	66	70049.204539 -730730.000000 70049.204539 -701845.000000
7	38	67	94744.439298 -730730.000000 94744.439298 -701845.000000
7	38	68	123316.428703 -730730.000000 123316.428703 -701845.000000
7	38	69	151703.066411 -730730.000000 151703.066411 -701845.000000
7	38	70	175843.439144 -730730.000000 175843.439144 -701845.000000
7	38	71	203758.023301 -730730.000000 203758.023301 -701845.000000
7	38	72	231428.845969 -730730.000000 231428.845969 -701845.000000
7	38	73	254759.608256 -730730.000000 254759.608256 -701845.000000
7	38	74	281815.770459 -730730.000000 281815.770459 -701845.000000
7	38	75	304504.599995 -730730.000000 304504.599995 -701845.000000
7	38	76	330815.184292 -730730.000000 330815.184292 -701845.000000
7	38	77	352738.411825 -730730.000000 352738.411825 -701845.000000
7	38	78	374306.925172 -730730.000000 374306.925172 -701845.000000
7	38	79	395435.050444 -730730.000000 395435.050444 -701845.000000
7	38	80	420158.707597 -730730.000000 420158.707597 -701845.000000
7	38	81	440515.306102 -730730.000000 440515.306102 -701845.000000
7	38	82	460423.630251 -730730.000000 460423.630251 -701845.000000
7	38	83	475923.718003 -730730.000000 475923.718003 -701845.000000
7	38	84	495016.736831 -730730.000000 495016.736831 -701845.000000
7	38	85	513704.859576 -730730.000000 513704.859576 -701845.000000
7	38	86	531951.142739 -730730.000000 531951.142739 -701845.000000
7	38	87	545839.409215 -730730.000000 545839.409215 -701845.000000
7	38	88	563334.136942 -730730.000000 563334.136942 -701845.000000
7	38	89	580440.354564 -730730.000000 580440.354564 -701845.000000
7	38	90	593203.544804 -730730.000000 593203.544804 -701845.000000
7	38	91	605549.555931 -730730.000000 605549.555931 -701845.000000
7	38	92	621604.521466 -730730.000000 621604.521466 -701845.000000
7	38	93	633254.788035 -730730.000000 633254.788035 -701845.000000
7	38	94	644626.851127 -730730.000000 644626.851127 -701845.000000
7	38	95	655647.298394 -730730.000000 655647.298394 -701845.000000
7	38	96	670402.760064 -730730.000000 670402.760064 -701845.000000
7	38	97	680819.865937 -730730.000000 680819.865937 -701845.000000
7	38	98	690945.208469 -730730.000000 690945.208469 -701845.000000
7	38	99	700825.311379 -730730.000000 700825.311379 -701845.000000
7	38	100	710426.603268 -730730.000000 710426.603268 -701845.000000
7	38	101	715755.395717 -730730.000000 715755.395717 -701845.000000
7	38	102	724857.865388 -730730.000000 724857.865388 -701845.000000
7	38	103	733740.039656 -730730.000000 733740.039656 -701845.000000
7	38	104	742407.785354 -730730.000000 742407.785354 -701845.000000
7	38	105	750826.800227 -730730.000000 750826.800227 -701845.000000
7	38	106	755042.606745 -730730.000000 755042.606745 -701845.000000
7	38	107	763100.547958 -730730.000000 763100.547958 -701845.000000
7	38	108	770925.785082 -730730.000000 770925.785082 -701845.000000
7	38	109	774603.296578 -730730.000000 774603.296578 -701845.000000
7	38	110	782057.878485 -730730.000000 782057.878485 -701845.000000
7	38	111	785414.145799 -730730.000000 785414.145799 -701845.000000
7	38	112	792556.534733 -730730.000000 792556.534733 -701845.000000
7	38	113	795609.305687 -730730.000000 795609.305687 -701845.000000
7	38	114	802456.546801 -730730.000000 802456.546801 -701845.000000
7	38	115	805222.177974 -730730.000000 805222.177974 -701845.000000
7	38	116	811829.955242 -730730.000000 811829.955242 -701845.000000
7	38	117	814323.475426 -730730.000000 814323.475426 -701845.000000
7	38	118	820706.180985 -730730.000000 820706.180985 -701845.000000
7	38	119	822941.365002 -730730.000000 822941.365002 -701845.000000
7	38	120	825112.176250 -730730.000000 825112.176250 -701845.000000
7	38	121	831141.624292 -730730.000000 831141.624292 -701845.000000
7	38	122	833112.584581 -730730.000000 833112.584581 -701845.000000
7	38	123	834947.803526 -730730.000000 834947.803526 -701845.000000
7	38	124	840729.903498 -730730.000000 840729.903498 -701845.000000
7	38	125	842421.387749 -730730.000000 842421.387749 -701845.000000
7	38	126	844024.645238 -730730.000000 844024.645238 -701845.000000
7	38	127	845541.955346 -730730.000000 845541.955346 -701845.000000
7	39	0	-845541.955346 -701845.000000 -845541.955346 -673000.000000
7	39	1	-844024.645238 -701845.000000 -844024.645238 -673000.000000
7	39	2	-842421.387749 -701845.000000 -842421.387749 -673000.000000
7	39	3	-840729.903498 -701845.000000 -840729.903498 -673000.000000
7	39	4	-834947.803526 -701845.000000 -834947.803526 -673000.000000
7	39	5	-833112.584581 -701845.000000 -833112.584581 -673000.000000
7	39	6	-831141.624292 -701845.000000 -831141.624292 -673000.000000
7	39	7	-825112.176250 -701845.000000 -825112.176250 -673000.000000
7	39	8	-822941.365002 -701845.000000 -822941.365002 -673000.000000
7	39	9	-820706.180985 -701845.000000 -820706.180985 -673000.000000
7	39	10	-814323.475426 -701845.000000 -814323.475426 -673000.000000
7	39	11	-811829.955242 -701845.000000 -811829.955242 -673000.000000
7	39	12	-805222.177974 -701845.000000 -805222.177974 -673000.000000
7	39	13	-802456.546801 -701845.000000 -802456.546801 -673000.000000
7	39	14	-795609.305687 -701845.000000 -795609.305687 -673000.000000
7	39	15	-792556.534733 -701845.000000 -792556.534733 -673000.000000
7	39	16	-785414.145799 -701845.000000 -785414.145799 -673000.000000
7	39	17	-782057.878485 -701845.000000 -782057.878485 -673000.000000
7	39	18	-774603.296578 -701845.000000 -774603.296578 -673000.000000
7	39	19	-770925.785082 -701845.000000 -770925.785082 -673000.000000
7	39	20	-763100.547958 -701845.000000 -763100.547958 -673000.000000
7	39	21	-755042.606745 -701845.000000 -755042.606745 -673000.000000
7	39	22	-750826.800227 -701845.000000 -750826.800227 -673000.000000
7	39	23	-742407.785354 -701845.000000 -742407.785354 -673000.000000
7	39	24	-733740.039656 -701845.000000 -733740.039656 -673000.000000
7	39	25	-724857.865388 -701845.000000 -724857.865388 -673000.000000
7	39	26	-715755.395717 -701845.000000 -715755.395717 -673000.000000
7	39	27	-710426.603268 -701845.000000 -710426.603268 -673000.000000
7	39	28	-700825.311379 -701845.000000 -700825.311379 -673000.000000
7	39	29	-690945.208469 -701845.000000 -690945.208469 -673000.000000
7	39	30	-680819.865937 -701845.000000 -680819.865937 -673000.000000
7	39	31	-670402.760064 -701845.000000 -670402.760064 -673000.000000
7	39	32	-655647.298394 -701845.000000 -655647.298394 -673000.000000
7	39	33	-644626.851127 -701845.000000 -644626.851127 -673000.000000
7	39	34	-633254.788035 -701845.000000 -633254.788035 -673000.000000
7	39	35	-621604.521466 -701845.000000 -621604.521466 -673000.000000
7	39	36	-605549.555931 -701845.000000 -605549.555931 -673000.000000
7	39	37	-593203.544804 -701845.000000 -593203.544804 -673000.000000
7	39	38	-580440.354564 -701845.000000 -580440.354564 -673000.000000
7	39	39	-563334.136942 -701845.000000 -563334.136942 -673000.000000
7	39	40	-545839.409215 -701845.000000 -545839.409215 -673000.000000
7	39	41	-531951.142739 -701845.000000 -531951.142739 -673000.000000
7	39	42	-513704.859576 -701845.000000 -513704.859576 -673000.000000
7	39	43	-495016.736831 -701845.000000 -495016.736831 -673000.000000
7	39	44	-475923.718003 -701845.000000 -475923.718003 -673000.000000
7	39	45	-460423.630251 -701845.000000 -460423.630251 -673000.000000
7	39	46	-440515.306102 -701845.000000 -440515.306102 -673000.000000
7	39	47	-420158.707597 -701845.000000 -420158.707597 -673000.000000
7	39	48	-395435.050444 -701845.000000 -395435.050444 -673000.000000
7	39	49	-374306.925172 -701845.000000 -374306.925172 -673000.000000
7	39	50	-352738.411825 -701845.000000 -352738.411825 -673000.000000
7	39	51	-330815.184292 -701845.000000 -330815.184292 -673000.000000
7	39	52	-304504.599995 -701845.000000 -304504.599995 -673000.000000
7	39	53	-281815.770459 -701845.000000 -281815.770459 -673000.000000
7	39	54	-254759.608256 -701845.000000 -254759.608256 -673000.000000
7	39	55	-231428.845969 -701845.000000 -231428.845969 -673000.000000
7	39	56	-203758.023301 -701845.000000 -203758.023301 -673000.000000
7	39	57	-175843.439144 -701845.000000 -175843.439144 -673000.000000
7	39	58	-151703.066411 -701845.000000 -151703.066411 -673000.000000
7	39	59	-123316.428703 -701845.000000 -123316.428703 -673000.000000
7	39	60	-94744.439298 -701845.000000 -94744.439298 -673000.000000
7	39	61	-70049.204539 -701845.000000 -70049.204539 -673000.000000
7	39	62	-41253.795309 -701845.000000 -41253.795309 -673000.000000
7	39	63	-12421.991808 -701845.000000 -12421.991808 -673000.000000
7	39	64	12421.991808 -701845.000000 12421.991808 -673000.000000
7	39	65	41253.795309 -701845.000000 41253.795309 -673000.000000
7	39	66	70049.204539 -701845.000000 70049.204539 -673000.000000
7	39	67	94744.439298 -701845.000000 94744.439298 -673000.000000
7	39	68	123316.428703 -701845.000000 123316.428703 -673000.000000
7	39	69	151703.066411 -701845.000000 151703.066411 -673000.000000
7	39	70	175843.439144 -701845.000000 175843.439144 -673000.000000
7	39	71	203758.023301 -701845.000000 203758.023301 -673000.000000
7	39	72	231428.845969 -701845.000000 231428.845969 -673000.000000
7	39	73	254759.608256 -701845.000000 254759.608256 -673000.000000
7	39	74	281815.770459 -701845.000000 281815.770459 -673000.000000
7	39	75	304504.599995 -701845.000000 304504.599995 -673000.000000
7	39	76	330815.184292 -701845.000000 330815.184292 -673000.000000
7	39	77	352738.411825 -701845.000000 352738.411825 -673000.000000
7	39	78	374306.925172 -701845.000000 374306.925172 -673000.000000
7	39	79	395435.050444 -701845.000000 395435.050444 -673000.000000
7	39	80	420158.707597 -701845.000000 420158.707597 -673000.000000
7	39	81	440515.306102 -701845.000000 440515.306102 -673000.000000
7	39	82	460423.630251 -701845.000000 460423.630251 -673000.000000
7	39	83	475923.718003 -701845.000000 475923.718003 -673000.000000
7	39	84	495016.736831 -701845.000000 495016.736831 -673000.000000
7	39	85	513704.859576 -701845.000000 513704.859576 -673000.000000
7	39	86	531951.142739 -701845.000000 531951.142739 -673000.000000
7	39	87	545839.409215 -701845.000000 545839.409215 -673000.000000
7	39	88	563334.136942 -701845.000000 563334.136942 -673000.000000
7	39	89	580440.354564 -701845.000000 580440.354564 -673000.000000
7	39	90	593203.544804 -701845.000000 593203.544804 -673000.000000
7	39	91	605549.555931 -701845.000000 605549.555931 -673000.000000
7	39	92	621604.521466 -701845.000000 621604.521466 -673000.000000
7	39	93	633254.788035 -701845.000000 633254.788035 -673000.000000
7	39	94	644626.851127 -701845.000000 644626.851127 -673000.000000
7	39	95	655647.298394 -701845.000000 655647.298394 -673000.000000
7	39	96	670402.760064 -701845.000000 670402.760064 -673000.000000
7	39	97	680819.865937 -701845.000000 680819.865937 -673000.000000
7	39	98	690945.208469 -701845.000000 690945.208469 -673000.000000
7	39	99	700825.311379 -701845.000000 700825.311379 -673000.000000
7	39	100	710426.603268 -701845.000000 710426.603268 -673000.000000
7	39	101	715755.395717 -701845.000000 715755.395717 -673000.000000
7	39	102	724857.865388 -701845.000000 724857.865388 -673000.000000
7	39	103	733740.039656 -701845.000000 733740.039656 -673000.000000
7	39	104	742407.785354 -701845.000000 742407.785354 -673000.000000
7	39	105	750826.800227 -701845.000000 750826.800227 -673000.000000
7	39	106	755042.606745 -701845.000000 755042.606745 -673000.000000
7	39	107	763100.547958 -701845.000000 763100.547958 -673000.000000
7	39	108	770925.785082 -701845.000000 770925.785082 -673000.000000
7	39	109	774603.296578 -701845.000000 774603.296578 -673000.000000
7	39	110	782057.878485 -701845.000000 782057.878485 -673000.000000
7	39	111	785414.145799 -701845.000000 785414.145799 -673000.000000
7	39	112	792556.534733 -701845.000000 792556.534733 -673000.000000
7	39	113	795609.305687 -701845.000000 795609.305687 -673000.000000
7	39	114	802456.546801 -701845.000000 802456.546801 -673000.000000
7	39	115	805222.177974 -701845.000000 805222.177974 -673000.000000
7	39	116	811829.955242 -701845.000000 811829.955242 -673000.000000
7	39	117	814323.475426 -701845.000000 814323.475426 -673000.000000
7	39	118	820706.180985 -701845.000000 820706.180985 -673000.000000
7	39	119	822941.365002 -701845.000000 822941.365002 -673000.000000
7	39	120	825112.176250 -701845.000000 825112.176250 -673000.000000
7	39	121	831141.624292 -701845.000000 831141.624292 -673000.000000
7	39	122	833112.584581 -701845.000000 833112.584581 -673000.000000
7	39	123	834947.803526 -701845.000000 834947.803526 -673000.000000
7	39	124	840729.903498 -701845.000000 840729.903498 -673000.000000
7	39	125	842421.387749 -701845.000000 842421.387749 -673000.000000
7	39	126	844024.645238 -701845.000000 844024.645238 -673000.000000
7	39	127	845541.955346 -701845.000000 845541.955346 -673000.000000
7	40	0	-845541.955346 -673000.000000 -845541.955346 -644115.000000
7	40	1	-844024.645238 -673000.000000 -844024.645238 -644115.000000
7	40	2	-842421.387749 -673000.000000 -842421.387749 -644115.000000
7	40	3	-840729.903498 -673000.000000 -840729.903498 -644115.000000
7	40	4	-834947.803526 -673000.000000 -834947.803526 -644115.000000
7	40	5	-833112.584581 -673000.000000 -833112.584581 -644115.000000
7	40	6	-831141.624292 -673000.000000 -831141.624292 -644115.000000
7	40	7	-825112.176250 -673000.000000 -825112.176250 -644115.000000
7	40	8	-822941.365002 -673000.000000 -822941.365002 -644115.000000
7	40	9	-820706.180985 -673000.000000 -820706.180985 -644115.000000
7	40	10	-814323.475426 -673000.000000 -814323.475426 -644115.000000
7	40	11	-811829.955242 -673000.000000 -811829.955242 -644115.000000
7	40	12	-805222.177974 -673000.000000 -805222.177974 -644115.000000
7	40	13	-802456.546801 -673000.000000 -802456.546801 -644115.000000
7	40	14	-795609.305687 -673000.000000 -795609.305687 -644115.000000
7	40	15	-792556.534733 -673000.000000 -792556.534733 -644115.000000
7	40	16	-785414.145799 -673000.000000 -785414.145799 -644115.000000
7	40	17	-782057.878485 -673000.000000 -782057.878485 -644115.000000
7	40	18	-774603.296578 -673000.000000 -774603.296578 -644115.000000
7	40	19	-770925.785082 -673000.000000 -770925.785082 -644115.000000
7	40	20	-763100.547958 -673000.000000 -763100.547958 -644115.000000
7	40	21	-755042.606745 -673000.000000 -755042.606745 -644115.000000
7	40	22	-750826.800227 -673000.000000 -750826.800227 -644115.000000
7	40	23	-742407.785354 -673000.000000 -742407.785354 -644115.000000
7	40	24	-733740.039656 -673000.000000 -733740.039656 -644115.000000
7	40	25	-724857.865388 -673000.000000 -724857.865388 -644115.000000
7	40	26	-715755.395717 -673000.000000 -715755.395717 -644115.000000
7	40	27	-710426.603268 -673000.000000 -710426.603268 -644115.000000
7	40	28	-700825.311379 -673000.000000 -700825.311379 -644115.000000
7	40	29	-690945.208469 -673000.000000 -690945.208469 -644115.000000
7	40	30	-680819.865937 -673000.000000 -680819.865937 -644115.000000
7	40	31	-670402.760064 -673000.000000 -670402.760064 -644115.000000
7	40	32	-655647.298394 -673000.000000 -655647.298394 -644115.000000
7	40	33	-644626.851127 -673000.000000 -644626.851127 -644115.000000
7	40	34	-633254.788035 -673000.000000 -633254.788035 -644115.000000
7	40	35	-621604.521466 -673000.000000 -621604.521466 -644115.000000
7	40	36	-605549.555931 -673000.000000 -605549.555931 -644115.000000
7	40	37	-593203.544804 -673000.000000 -593203.544804 -644115.000000
7	40	38	-580440.354564 -673000.000000 -580440.354564 -644115.000000
7	40	39	-563334.136942 -673000.000000 -563334.136942 -644115.000000
7	40	40	-545839.409215 -673000.000000 -545839.409215 -644115.000000
7	40	41	-531951.142739 -673000.000000 -531951.142739 -644115.000000
7	40	42	-513704.859576 -673000.000000 -513704.859576 -644115.000000
7	40	43	-495016.736831 -673000.000000 -495016.736831 -644115.000000
7	40	44	-475923.718003 -673000.000000 -475923.718003 -644115.000000
7	40	45	-460423.630251 -673000.000000 -460423.630251 -644115.000000
7	40	46	-440515.306102 -673000.000000 -440515.306102 -644115.000000
7	40	47	-420158.707597 -673000.000000 -420158.707597 -644115.000000
7	40	48	-395435.050444 -673000.000000 -395435.050444 -644115.000000
7	40	49	-374306.925172 -673000.000000 -374306.925172 -644115.000000
7	40	50	-352738.411825 -673000.000000 -352738.411825 -644115.000000
7	40	51	-330815.184292 -673000.000000 -330815.184292 -644115.000000
7	40	52	-304504.599995 -673000.000000 -304504.599995 -644115.000000
7	40	53	-281815.770459 -673000.000000 -281815.770459 -644115.000000
7	40	54	-254759.608256 -673000.000000 -254759.608256 -644115.000000
7	40	55	-231428.845969 -673000.000000 -231428.845969 -644115.000000
7	40	56	-203758.023301 -673000.000000 -203758.023301 -644115.000000
7	40	57	-175843.439144 -673000.000000 -175843.439144 -644115.000000
7	40	58	-151703.066411 -673000.000000 -151703.066411 -644115.000000
7	40	59	-123316.428703 -673000.000000 -123316.428703 -644115.000000
7	40	60	-94744.439298 -673000.000000 -94744.439298 -644115.000000
7	40	61	-70049.204539 -673000.000000 -70049.204539 -644115.000000
7	40	62	-41253.795309 -673000.000000 -41253.795309 -644115.000000
7	40	63	-12421.991808 -673000.000000 -12421.991808 -644115.000000
7	40	64	12421.991808 -673000.000000 12421.991808 -644115.000000
7	40	65	41253.795309 -673000.000000 41253.795309 -644115.000000
7	40	66	70049.204539 -673000.000000 70049.204539 -644115.000000
7	40	67	94744.439298 -673000.000000 94744.439298 -644115.000000
7	40	68	123316.428703 -673000.000000 123316.428703 -644115.000000
7	40	69	151703.066411 -673000.000000 151703.066411 -644115.000000
7	40	70	175843.439144 -673000.000000 175843.439144 -644115.000000
7	40	71	203758.023301 -673000.000000 203758.023301 -644115.000000
7	40	72	231428.845969 -673000.000000 231428.845969 -644115.000000
7	40	73	254759.608256 -673000.000000 254759.608256 -644115.000000
7	40	74	281815.770459 -673000.000000 281815.770459 -644115.000000
7	40	75	304504.599995 -673000.000000 304504.599995 -644115.000000
7	40	76	330815.184292 -673000.000000 330815.184292 -644115.000000
7	40	77	352738.411825 -673000.000000 352738.411825 -644115.000000
7	40	78	374306.925172 -673000.000000 374306.925172 -644115.000000
7	40	79	395435.050444 -673000.000000 395435.050444 -644115.000000
7	40	80	420158.707597 -673000.000000 420158.707597 -644115.000000
7	40	81	440515.306102 -673000.000000 440515.306102 -644115.000000
7	40	82	460423.630251 -673000.000000 460423.630251 -644115.000000
7	40	83	475923.718003 -673000.000000 475923.718003 -644115.000000
7	40	84	495016.736831 -673000.000000 495016.736831 -644115.000000
7	40	85	513704.859576 -673000.000000 513704.859576 -644115.000000
7	40	86	531951.142739 -673000.000000 531951.142739 -644115.000000
7	40	87	545839.409215 -673000.000000 545839.409215 -644115.000000
7	40	88	563334.136942 -673000.000000 563334.136942 -644115.000000
7	40	89	580440.354564 -673000.000000 580440.354564 -644115.000000
7	40	90	593203.544804 -673000.000000 593203.544804 -644115.000000
7	40	91	605549.555931 -673000.000000 605549.555931 -644115.000000
7	40	92	621604.521466 -673000.000000 621604.521466 -644115.000000
7	40	93	633254.788035 -673000.000000 633254.788035 -644115.000000
7	40	94	644626.851127 -673000.000000 644626.851127 -644115.000000
7	40	95	655647.298394 -673000.000000 655647.298394 -644115.000000
7	40	96	670402.760064 -673000.000000 670402.760064 -644115.000000
7	40	97	680819.865937 -673000.000000 680819.865937 -644115.000000
7	40	98	690945.208469 -673000.000000 690945.208469 -644115.000000
7	40	99	700825.311379 -673000.000000 700825.311379 -644115.000000
7	40	100	710426.603268 -673000.000000 710426.603268 -644115.000000
7	40	101	715755.395717 -673000.000000 715755.395717 -644115.000000
7	40	102	724857.865388 -673000.000000 724857.865388 -644115.000000
7	40	103	733740.039656 -673000.000000 733740.039656 -644115.000000
7	40	104	742407.785354 -673000.000000 742407.785354 -644115.000000
7	40	105	750826.800227 -673000.000000 750826.800227 -644115.000000
7	40	106	755042.606745 -673000.000000 755042.606745 -644115.000000
7	40	107	763100.547958 -673000.000000 763100.547958 -644115.000000
7	40	108	770925.785082 -673000.000000 770925.785082 -644115.000000
7	40	109	774603.296578 -673000.000000 774603.296578 -644115.000000
7	40	110	782057.878485 -673000.000000 782057.878485 -644115.000000
7	40	111	785414.145799 -673000.000000 785414.145799 -644115.000000
7	40	112	792556.534733 -673000.000000 792556.534733 -644115.000000
7	40	113	795609.305687 -673000.000000 795609.305687 -644115.000000
7	40	114	802456.546801 -673000.000000 802456.546801 -644115.000000
7	40	115	805222.177974 -673000.000000 805222.177974 -644115.000000
7	40	116	811829.955242 -673000.000000 811829.955242 -644115.000000
7	40	117	814323.475426 -673000.000000 814323.475426 -644115.000000
7	40	118	820706.180985 -673000.000000 820706.180985 -644115.000000
7	40	119	822941.365002 -673000.000000 822941.365002 -644115.000000
7	40	120	825112.176250 -673000.000000 825112.176250 -644115.000000
7	40	121	831141.624292 -673000.000000 831141.624292 -644115.000000
7	40	122	833112.584581 -673000.000000 833112.584581 -644115.000000
7	40	123	834947.803526 -673000.000000 834947.803526 -644115.000000
7	40	124	840729.903498 -673000.000000 840729.903498 -644115.000000
7	40	125	842421.387749 -673000.000000 842421.387749 -644115.000000
7	40	126	844024.645238 -673000.000000 844024.645238 -644115.000000
7	40	127	845541.955346 -673000.000000 845541.955346 -644115.000000
7	41	0	-845541.955346 -644115.000000 -845541.955346 -615230.000000
7	41	1	-844024.645238 -644115.000000 -844024.645238 -615230.000000
7	41	2	-842421.387749 -644115.000000 -842421.387749 -615230.000000
7	41	3	-840729.903498 -644115.000000 -840729.903498 -615230.000000
7	41	4	-834947.803526 -644115.000000 -834947.803526 -615230.000000
7	41	5	-833112.584581 -644115.000000 -833112.584581 -615230.000000
7	41	6	-831141.624292 -644115.000000 -831141.624292 -615230.000000
7	41	7	-825112.176250 -644115.000000 -825112.176250 -615230.000000
7	41	8	-822941.365002 -644115.000000 -822941.365002 -615230.000000
7	41	9	-820706.180985 -644115.000000 -820706.180985 -615230.000000
7	41	10	-814323.475426 -644115.000000 -814323.475426 -615230.000000
7	41	11	-811829.955242 -644115.000000 -811829.955242 -615230.000000
7	41	12	-805222.177974 -644115.000000 -805222.177974 -615230.000000
7	41	13	-802456.546801 -644115.000000 -802456.546801 -615230.000000
7	41	14	-795609.305687 -644115.000000 -795609.305687 -615230.000000
7	41	15	-792556.534733 -644115.000000 -792556.534733 -615230.000000
7	41	16	-785414.145799 -644115.000000 -785414.145799 -615230.000000
7	41	17	-782057.878485 -644115.000000 -782057.878485 -615230.000000
7	41	18	-774603.296578 -644115.000000 -774603.296578 -615230.000000
7	41	19	-770925.785082 -644115.000000 -770925.785082 -615230.000000
7	41	20	-763100.547958 -644115.000000 -763100.547958 -615230.000000
7	41	21	-755042.606745 -644115.000000 -755042.606745 -615230.000000
7	41	22	-750826.800227 -644115.000000 -750826.800227 -615230.000000
7	41	23	-742407.785354 -644115.000000 -742407.785354 -615230.000000
7	41	24	-733740.039656 -644115.000000 -733740.039656 -615230.000000
7	41	25	-724857.865388 -644115.000000 -724857.865388 -615230.000000
7	41	26	-715755.395717 -644115.000000 -715755.395717 -615230.000000
7	41	27	-710426.603268 -644115.000000 -710426.603268 -615230.000000
7	41	28	-700825.311379 -644115.000000 -700825.311379 -615230.000000
7	41	29	-690945.208469 -644115.000000 -690945.208469 -615230.000000
7	41	30	-680819.865937 -644115.000000 -680819.865937 -615230.000000
7	41	31	-670402.760064 -644115.000000 -670402.760064 -615230.000000
7	41	32	-655647.298394 -644115.000000 -655647.298394 -615230.000000
7	41	33	-644626.851127 -644115.000000 -644626.851127 -615230.000000
7	41	34	-633254.788035 -644115.000000 -633254.788035 -615230.000000
