key	latitude	longitude	first_year	last_year	時代	種別	所在地
mtDNA10796	33.561623	35.371184	-1900	-1700	1900-1700 BCE	Levant_BA	Sidon
mtDNA10797	37.1907	61.0343	-3500	-2800	3500-2800 BCE	Turan_EN	Geoksyur
mtDNA10798	37.1907	61.0343	-5000	-2000	5000-2000 BCE	Turan_N	Geoksiur
mtDNA10799	38.269	85.328	-538	-18	2488-1968 BP	Xinjiang_South_IA	Zaghunluq (ZGLK), Qiemo County.
mtDNA10800	30.649857	61.400311	-2898	-2696	2898-2696 calBCE (4210±25 BP, PSUAMS-5716)	Iran_BA	Seistan, Shahr-i Sokhta
mtDNA10801	34.75146111	72.40193611	-1000	-800	1000-800 BCE	SPGT	Swat Valley, Loebanr
mtDNA10802	34.75700556	72.36238056	-46	66	46 calBCE - 66 calCE (2005±20 BP, PSUAMS-6207)	Swat_MA	Swat Valley, Barikot
mtDNA10803	43.6825	43.533889	-800	-600	VIII-VI BC	Scythian	Zayukovo-3
mtDNA10804	37.8414674	41.4312748	-395	-205		Persian	Çemialo Sırtı, Ilısu Dam, Yazıhan Village, Gedikli hamlet of the Beşiri district in Batman province
mtDNA10805	51.403611	21.156667	1000	1200	XI–XII c.	Poland_MA	Radom
mtDNA10806	54.54069525	9.619490148	1070	1210	1070-1210 AD	Nordic_MA	Rathausmarkt
mtDNA10807	55.326936	8.774665	1050	1536	1050-1536 AD	Nordic_MA	Ribe
mtDNA10808	15.500417	73.906611	1570	1640	17th c.	India_Modern	St. Augustinian convent in Old Goa
mtDNA10809	54.54069525	9.619490148	1070	1210	1070-1210 AD	Nordic_MA	Rathausmarkt
mtDNA10810	54.54069525	9.619490148	1070	1210	1070-1210 AD	Nordic_MA	Rathausmarkt
mtDNA10811	54.54069525	9.619490148	1070	1210	1070-1210 AD	Nordic_MA	Rathausmarkt
mtDNA10812	55.77045749	9.721511563	1150	1350	1150-1350 AD	Nordic_MA	Tirup
mtDNA10813	55.326936	8.774665	1050	1536	1050-1536 AD	Nordic_MA	Ribe
mtDNA10814	26.3	120.2	-5640	-5610	5640-5610 calBCE	China_East_EN	
mtDNA10815	19.5225	98.246111	60	120	1877 +/- 30 BP	Thailand_IA	Long Long Rak
mtDNA10816	28.0384	104.119	300	1200	660±30 uncal 14C yBP	China_IA	Doushaguan,Yanjin, Yunan, China
mtDNA10817	52.2877699	104.2807508	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Lokomotiv cemetery, Irkutsk
mtDNA10818	52.2877699	104.2807508	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Lokomotiv cemetery, Irkutsk
mtDNA10819	52.2877699	104.2807508	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Lokomotiv cemetery, Irkutsk
mtDNA10820	52.2877699	104.2807508	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Lokomotiv cemetery, Irkutsk
mtDNA10821	53.0968072	106.8126869	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Lokomotiv cemetery, Irkutsk
mtDNA10822	53.0968072	106.8126869	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Lokomotiv cemetery, Irkutsk
mtDNA10823	53.0968072	106.8126869	-3620	-1775	5570-3725 cal BP	Siberia_Cis_Baikal_EBA	Kurma XI cemetery, Lake Baikal Little Sea micro-region
mtDNA10824	53.0968072	106.8126869	-3620	-1775	5570-3725 cal BP	Siberia_Cis_Baikal_EBA	Kurma XI cemetery, Lake Baikal Little Sea micro-region
mtDNA10825	53.0968072	106.8126869	-3620	-1775	5570-3725 cal BP	Siberia_Cis_Baikal_EBA	Kurma XI cemetery, Lake Baikal Little Sea micro-region
mtDNA10826	35.7518326	104.2861116	-2250	-1850	4000 BP	China_DiQiang	Mogou cemetery, Gansu, Ganqing region
mtDNA10827	35.7518326	104.2861116	-2250	-1850	4000 BP	China_DiQiang	Mogou cemetery, Gansu, Ganqing region
mtDNA10828	42.8306	93.5053	-1900	-1300	1900–1300 BC	Xinjiang_East_BA	Tianshanbeilu, Kumul City, Xinjiang
mtDNA10829	35.48333333	111.45	-1200	-800	ca. 3000 YBP	China_IA	Hengbei, Jiang County, Shanxi Province
mtDNA10830	35.48333333	111.45	-1200	-800	ca. 3000 YBP	China_IA	Hengbei, Jiang County, Shanxi Province
mtDNA10831	35.48333333	111.45	-1200	-800	ca. 3000 YBP	China_IA	Hengbei, Jiang County, Shanxi Province
mtDNA10832	35.48333333	111.45	-1200	-800	ca. 3000 YBP	China_IA	Hengbei, Jiang County, Shanxi Province
mtDNA10833	35.48333333	111.45	-1200	-800	ca. 3000 YBP	China_IA	Hengbei, Jiang County, Shanxi Province
mtDNA10834	35.48333333	111.45	-1200	-800	ca. 3000 YBP	China_IA	Hengbei, Jiang County, Shanxi Province
mtDNA10835	36.683333	101.733333	100	300	1700-1900 yBP	China_MA	Taojiazha, Hehuang area
mtDNA10836	36.683333	101.733333	100	300	1700-1900 yBP	China_MA	Taojiazha, Hehuang area
mtDNA10837	36.683333	101.733333	100	300	1700-1900 yBP	China_MA	Taojiazha, Hehuang area
mtDNA10838	41.65	120.716667	250	350	1,600–1700 yBP	China_IA	Lamadong cemetery
mtDNA10839	47.8507363	104.0421247	1010	1060	1010-1060 AD	Khitan	Zaan khoshuu Site
mtDNA10840	34.8191841	113.3959228	-4323	-3662	4323-3662 calBCE (5180±124 BP, WGM35 )	China_MN	WangGou
mtDNA10841	38.134444	85.530278	-850	-150	2800-2100 yBP	China_West_IA	Gavaerk, near Chärchän or Qiemo, Xinjiang
mtDNA10842	38.134444	85.530278	-850	-150	2800-2100 yBP	China_West_IA	Gavaerk, near Chärchän or Qiemo, Xinjiang
mtDNA10843	38.134444	85.530278	-850	-150	2800-2100 yBP	China_West_IA	Gavaerk, near Chärchän or Qiemo, Xinjiang
mtDNA10844	38.134444	85.530278	-850	-150	2800-2100 yBP	China_West_IA	Gavaerk, near Chärchän or Qiemo, Xinjiang
mtDNA10845	48.236445	103.886954	1300	1400		Mongol	Zaraa Tolgoi, Bulgan 
mtDNA10846	20.9522201	107.0931507	-1700	-1400	~3.5ka calBP	Vietnam_N	Hon Hai Co Tien
mtDNA10847	38.134444	85.530278	-850	-150	2800-2100 yBP	China_West_IA	Gavaerk, near Chärchän or Qiemo, Xinjiang
mtDNA10848	19.801	105.75	-389	-207	389-207 calBCE (2248±24 BP, OxA-35980)	Vietnam_IA	Nui Nap
mtDNA10849	37.00944444	80.12833333	-217	283	217 BC-283 AD	China_Quin	Sampula, Luo County, Xinjiang Khotan
mtDNA10850	19.5225	98.246111	60	120	1876 +/- 30 BP	Thailand_IA	Long Long Rak
mtDNA10851	41.65	120.716667	250	350	1,600–1700 yBP	China_IA	Lamadong cemetery
mtDNA10852	41.65	120.716667	250	350	1,600–1700 yBP	China_IA	Lamadong cemetery
mtDNA10853	41.65	120.716667	250	350	1,600–1700 yBP	China_IA	Lamadong cemetery
mtDNA10854	19.5225	98.246111	-550	1200	550 cal BC to 1,200 cal AD	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10855	20.4083	105.3	-399	-209	399-209 calBCE (2275±24 BP, OxA-35985)	Vietnam_N	Mai Da Dieu
mtDNA10856	42.91305556	105.515	1300	1400		Mongol	Gun Tharmagtai, Umungobi 
mtDNA10857	36.508904	101.796482	-2050	-1850	2050-1850 BCE 	China_LN	LaJia
mtDNA10858	4.6453559	96.8557451	30	209	30-209 calCE (1917±25 BP, OxA-35441)	Indonesia_N	Loyang Ujung Cave
mtDNA10859	24.08	107.51	400	500	#NAME?	Asia_SE_Historical	Layi
mtDNA10860	19.5225	98.246111	-550	1200	NA	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10861	19.5225	98.246111	-550	1200	550 cal BC to 1,200 cal AD	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10862	19.5225	98.246111	-550	1200	NA	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10863	19.5225	98.246111	-550	1200	550 cal BC to 1,200 cal AD	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10864	19.5225	98.246111	300	990	300 to 990 cal AD	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10865	35.5	103.8	61	257	1889-1693 calBP	Tibet_IA	Gansu
mtDNA10866	36.827	118.3091	-350	150	2300-1800 BP	China_IA	Zibo_Linzi_Xindian_Yixi grave
mtDNA10867	15.7042565	120.3752561	153	225	1771 ± 36 calBP (1829 ± 26 BP)	Philippines_IA	Nagsabaran
mtDNA10868	48.327874	21.719835	900	950	first half 10th c. AD	Magyar	Karos-Eperjesszög II, Hungary
mtDNA10869	24.32777778	121.7655556	660	774	660-774 calCE (1315±15 BP, PSUAMS-7939)	Taiwan_LIA	Yilan, Hanben
mtDNA10870	19.5225	98.246111	60	120	1872 +/- 30 BP	Thailand_IA	Long Long Rak
mtDNA10871	19.5225	98.246111	60	120	1873 +/- 30 BP	Thailand_IA	Long Long Rak
mtDNA10872	19.5225	98.246111	60	120	1871 +/- 30 BP	Thailand_IA	Long Long Rak
mtDNA10873	47.702163	86.874923	-850	-450	2800-2400 BP	Xinjiang_North_IA	Kalatasi (KLTS), Burqin County.
mtDNA10874	28.93	83.91	200	700	200-700 CE	Tibet_IA	Samdzong Tomb, Nepal
mtDNA10875	20.9712	107.0448	-2500	-1500	2500-1500 BCE	Vietnam_N	Hon Hai Co Tien
mtDNA10876	20.9522201	107.0931507	-1700	-1400	~3.5ka calBP	Vietnam_N	Hon Hai Co Tien
mtDNA10877	19.5225	98.246111	-600	780	600 cal BC- 780 cal AD	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10878	19.5225	98.246111	-600	780	600 cal BC- 780 cal AD	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10879	19.5225	98.246111	-600	780	600 cal BC- 780 cal AD	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10880	19.5225	98.246111	-600	780	600 cal BC- 780 cal AD	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10881	19.5225	98.246111	-600	780	600 cal BC- 780 cal AD	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10882	19.5225	98.246111	-400	800	400 cal BC to 800 cal AD	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10883	19.5225	98.246111	-550	1200	NA	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10884	19.5225	98.246111	-550	1200	NA	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10885	19.5225	98.246111	-550	1200	NA	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10886	19.5225	98.246111	300	990	300 to 990 cal AD	Thailand IA	Pang Mapha Ensemble, Northern Thailand
mtDNA10887	53.179167	106.962778	-2883	-2633	2883-2633 calBCE (4169±27 BP)	Siberia_Cis_Baikal_BA	Kurma XI
mtDNA10888	53.179167	106.962778	-2878	-2631	2878-2631 calBCE (4158±28 BP)	Siberia_Cis_Baikal_BA	Kurma XI
mtDNA10889	53.98193516	91.61499023	-900	-500	9–6 centuries BC	Siberia_West_IA	Tepsej-9
mtDNA10890	47.2357137	39.701505	-600	-200	6th-2nd c. BCE	Scythian	North Pontic region
mtDNA10891	45.65916748	123.7980652	-390	-290	~2300 BP	Asia_East_EIA	Houtaomuga, Jilin
mtDNA10892	52.06666667	53.93333333	-500	-100	5th-2nd c. BCE	Sarmatian	Southern Ural
mtDNA10893	49.639683	102.953085	-300	200	3rd c. BC - 2nd c. AD	Xiongnu	Egyin Gol Valley
mtDNA10894	49.639683	102.953085	-300	200	3rd c. BC - 2nd c. AD	Xiongnu	Egyin Gol Valley
mtDNA10895	49.639683	102.953085	-300	200	3rd c. BC - 2nd c. AD	Xiongnu	Egyin Gol Valley
mtDNA10896	49.639683	102.953085	-300	200	3rd c. BC - 2nd c. AD	Xiongnu	Egyin Gol Valley
mtDNA10897	49.639683	102.953085	-300	200	300 BC-200 AD	Xiongnu	Egyin Gol Valley
mtDNA10898	49.639683	102.953085	-300	200	300 BC-200 AD	Xiongnu	Egyin Gol Valley
mtDNA10899	49.639683	102.953085	-300	200	300 BC-200 AD	Xiongnu	Egyin Gol Valley
mtDNA10900	49.639683	102.953085	-300	200	300 BC-200 AD	Xiongnu	Egyin Gol Valley
mtDNA10901	36.683333	101.733333	100	300	1700-1900 yBP	China_MA	Taojiazha, Hehuang area
mtDNA10902	46.5063976	20.537673	675	815	end of 7- early 9th c. AD	Avar	Székkutas-Kápolnadűlő
mtDNA10903	46.2730809	20.063011	900	1000	10thc. AD	Magyar	Kiskundorozsma-Hosszúhát
mtDNA10904	48.070382	114.666095	-4686	-4495	4686-4495 BCE	Mongolia_LN	Tamsabulag, south bank of Kherlen River, Dornod 
mtDNA10905	52.916944	103.657222	-2860	-2570	2860-2570 calBCE (4105±20 BP, PSUAMS-5480)	UstBelaya_N	Ust’-Belaya II, Angara river
mtDNA10906	49.351461	96.401508	-1491	-1278	1491-1278 BCE	Mongolia_MLBA	Biluutiin Am, Zavkhan
mtDNA10907	54.67583333	90.85361111	-1000	-800	1000-800 BCE	Siberia_West_IA	Siberia, Tungus & Eastern Steppe
mtDNA10908	54.68653423	90.82397461	-900	-500	9–6 centuries BC	Siberia_West_IA	Barsuchiha-6
mtDNA10909	47.0630741	19.2809969	625	675	mid-7th c. AD	Avar	Kunpeszér
mtDNA10910	43.00416667	105.4905556	1300	1400		Mongol	Ikh Uvgun, Umungobi 
mtDNA10911	46.691222	92.794282	1300	1400		Mongol	Khalzan Khoshuu (Bodonch Gol), Khovd 
mtDNA10912	51.698333	103.703056	-5371	-5216	5371-5216 calBCE (6329±33 BP, OxA-20562)	Siberia_Cis_Baikal_EN	Shamanka II
mtDNA10913	48.29	115.1	-5973	-4461	5973-4461 BCE [union of two dates: 5973-5745 calBCE (6965±35 BP, PSUAMS-7279); 4684-4461 BCE (5732±34 BP, OxA-36223)]	Mongolia_N	Dornod aimag, Bayantumen sum, Kherlen River South bank nearby Choibalsan town 
mtDNA10914	52.048428	106.766261	-3781	-3643	3781-3643 BCE, 3769-3639 BCE	Mongolia_LN	Fofonovo, Buryatia
mtDNA10915	36.4	102.5	-2473	-2210	4423-4160 calBP	Tibet_BA	Qinghai
mtDNA10916	36.4	102	-2200	-2030	4150-3980 calBP	Tibet_BA	Qinghai
mtDNA10917	50.88833333	73.88027778	-777	-423	777-423 calBCE (2489±39 BP, UBA-31137)	Scythian_Saka	Central steppe
mtDNA10918	42.156944	77.405556	1	700	1-700 CE	Hun	Tian Shan
mtDNA10919	47.443101	85.874096	-773	-433	2723-2383 BP	Xinjiang_North_IA	Songshugou (SSG), Jeminay County.
mtDNA10920	43.217183	81.836206	-838	-289	2788-2239 BP	Xinjiang_West_IA	Wuzan (NLKWZ), Nilka County.
mtDNA10921	52.28875278	104.252575	-6033	-5905	6033-5905 calBCE	Siberia_Cis_Baikal_EN	Angara River
mtDNA10922	47.922006	112.966168	1	75	1-75 CE	Xiongnu	Sant Uul, Dornod 
mtDNA10923	47.216628	108.971538	1300	1400		Mongol	Rahsaan Khad, Khentii 
mtDNA10924	47.11078	102.078841	-899	-807	899-807 BCE	Mongolia_LBA_EIA	Tsaidam Bag, Arkhangai 
mtDNA10925	49.3341	85.7872	252	378	252-378 calAD	Hun	Berel 2017_90A
mtDNA10926	46.7628	19.7533	650	790	second half 7th c. - end 8th c.	Avar	Kunszállás-Fülöpjakab
mtDNA10927	48.090861	100.542217	1300	1400		Mongol	Khanui, Arkhangai 
mtDNA10928	49.14463	114.877124	1300	1400		Mongol	Tsagaan Chuluut, Dornod 
mtDNA10929	62.35565556	130.6484	-4895	-4725	4895-4725 calBCE	Siberia_Yakutia_EN	Lena River
mtDNA10930	41.41101	71.49635	100	400	2nd-4th c. CE	Steppe_Central_Nomad_MA	Alai / Nura I, II, Tuyuk II Burials  #360/14
mtDNA10931	46.6684	29.8001	-400	-100	4th-2nd BCE	Scythian	Glinoe
mtDNA10932	19.801	105.75	-350	-54	350-54 calBCE (2143±24 BP, OxA-35981)	Vietnam_IA	Nui Nap
mtDNA10933	36.508904	101.796482	-2050	-1850	2050-1850 BCE 	China_LN	LaJia
mtDNA10934	36.508904	101.796482	-2050	-1850	3800-4000BP	China_LN	LaJia
mtDNA10935	31.6	97.1	-840	-790	2790-2740 calBP	Tibet_IA	Tibet
mtDNA10936	36.5310071	101.9623168	50	150	50-150 CE 	Han	DaCaoZi
mtDNA10937	47.27111	110.53331	1300	1400		Mongol	Chandgan Talyn Uurkhai, Khentii 
mtDNA10938	51.1387083	75.7151889	-739	-480	761-399 calBCE [union of two dates: 743-399 calBCE (2410±30 BP, Poz-); 761-479 calBCE (2470±20 BP, PSUAMS-3185)]	Tasmola	Birlik
mtDNA10939	49.83441	88.46785	-400	-200	4th-3rd c. BCE	Pazyryk	Sebstei River Valley, Altai Republic
mtDNA10940	49.68333333	89.1	-400	-200	4th-3rd c. BCE	Pazyryk	Russian Altai (Chuya)
mtDNA10941	49.68333333	89.1	-400	-200	4th-3rd c. BCE	Pazyryk	Russian Altai (Chuya)
mtDNA10942	36.827	118.3091	-350	150	2300-1800 BP	China_IA	Zibo_Linzi_Xindian_Yixi grave
mtDNA10943	47.854689	104.04602	1015	1153	1015-1153 CE	Mongol_Early	Zaan-Khoshuu, Bulgan 
mtDNA10944	51.403611	21.156667	1000	1200	XI–XII c.	Poland_MA	Radom
mtDNA10945	36.3	102.8	-2030	-1780		Tibet_BA	Gansu
mtDNA10946	42.074444	76.966667	1030	1160	1030-1160 calCE (950±27 BP, UBA-31223)	Steppe_Central_Nomad_MA	Tian Shan
mtDNA10947	24.05	107.5	483	643	1,467-1,307 cal BP	Asia_SE_Historical	Banda, Guangxi, China
mtDNA10948	25.08	107.56	400	500	#NAME?	Asia_SE_Historical	Baduyan
mtDNA10949	43.598763	93.016624	-1210	-1019	3160-2969 BP	Xinjiang_East_LBA	Quanergou (QEG), Barkol County.
mtDNA10950	43.598763	93.016624	-1210	-1019	3160-2969 BP	Xinjiang_East_LBA	Quanergou (QEG), Barkol County.
mtDNA10951	37.772094	75.229889	-730	-398	2680-2348 BP	Xinjiang_SW_IA	Jierzankale (JEZKL), Taxkorgan County.
mtDNA10952	42.87667	92.838639	-320	-200	2270-2150 BP	Xinjiang_East_IA	Yaer (YE), Kumul City
mtDNA10953	33.7086342	114.9224618	-2123	-1891	2123-1891 calBCE (3620±30 BP, PLTM313 )	China_LN	PingLiangTai
mtDNA10954	26.21	119.07	-2469	-2296	4,419-4,246  calBP	Asia_SE_LN	Xitoucun
mtDNA10955	27.8473674	105.0410075	300	1200	1,070±60 uncal 14C yBP	China_IA	Longma, Weixin, Yunan, China
mtDNA10956	25.1	107.66	1400	1500	~500 calBP	Asia_SE_Historical	Huatuyan, Guangxi, China
mtDNA10957	26.21	119.07	-2577	-2456	4,527-4,406  calBP	Asia_SE_LN	Xitoucun
mtDNA10958	24.32777778	121.7655556	150	465	150-465 CE	Taiwan_EIA	Yilan, Hanben
mtDNA10959	26.21	119.07	-2468	-2290	4,418-4,240  calBP	Asia_SE_LN	Xitoucun
mtDNA10960	24.32777778	121.7655556	1	800	1-800 CE	Taiwan_LIA	Yilan, Hanben
mtDNA10961	24.32777778	121.7655556	401	538	401-538 calCE (1635±20 BP, PSUAMS-7949)	Taiwan_LIA	Yilan, Hanben
mtDNA10962	24.32777778	121.7655556	415	540	415-540 calCE (1610±25 BP, PSUAMS-2075)	Taiwan_EIA	Yilan, Hanben
mtDNA10963	36.6708678	116.9853783	-2650	-2050	4600-4000 BP	China_N	Zibo_Linzi_Tonglin site
mtDNA10964	33.5922112	114.0221248	-460	-48	460-48 calBCE (2236±79 BP, HJTM115 )	China_IA	HaoJiaTai
mtDNA10965	26.15	119.16	-2460	-2276	4,410-4,225  calBP	Asia_SE_LN	Tanshishan
mtDNA10966	20.9522201	107.0931507	-2263	-2065	4124 ± 99 calBP (3755 ± 60 BP)	Vietnam_N	Hon Hai Co Tien
mtDNA10967	24.32777778	121.7655556	246	365	246-365 calCE (1745±15 BP, PSUAMS-7948)	Taiwan_EIA	Yilan, Hanben
mtDNA10968	24.32777778	121.7655556	1	800	1-800 CE	Taiwan_EIA	Yilan, Hanben
mtDNA10969	24.32777778	121.7655556	1	800	1-800 CE	Taiwan_LIA	Yilan, Hanben
mtDNA10970	24.08	107.62	418	547	1,532-1,403 cal BP	Asia_SE_Historical	Layi, Guangxi, China
mtDNA10971	25.42	117.63	-6478	-6409	8,428-8,359 calBP	Asia_SE_EP	Qihe
mtDNA10972	24.1	107.51	405	543	1,545-1,407 cal BP	Asia_SE_Historical	Qinchang, Guangxi, China
mtDNA10973	25.1	107.66	1400	1500	~500 calBP	Asia_SE_Historical	Huatuyan, Guangxi, China
mtDNA10974	24.32777778	121.7655556	258	413	258-413 calCE (1700±20 BP, PSUAMS-7912)	Taiwan_EIA	Yilan, Hanben
mtDNA10975	26.21	119.07	-2580	-2467	4,530-4,417  calBP	Asia_SE_LN	Xitoucun
mtDNA10976	35.6643	117.2512	-2550	-2250	4500-4200 BP	China_LN	Jining_Sishui_Yinjiacheng site
mtDNA10977	35.5	103.8	-1733	-1578	3683-3528 calBP	Tibet_BA	Gansu
mtDNA10978	42.87667	92.838639	-320	-200	2270-2150 BP	Xinjiang_East_IA	Yaer (YE), Kumul City
mtDNA10979	24.15	107.51	400	500	#NAME?	Asia_SE_Historical	Balong
mtDNA10980	25.1	107.66	1495	1656	455-294 cal  BP	Asia_SE_Historical	Huatuyan, Guangxi, China
mtDNA10981	45.4	127.03	-32374	-30410	34,324–32,360 calBP	Palaeolithic	Southern bank of the Songhua River
mtDNA10982	35.7518326	104.2861116	-2250	-1850	4000 BP	China_DiQiang	Mogou cemetery, Gansu, Ganqing region
mtDNA10983	35.827778	102.854167	-2000	-1800	3,800–4,000 yBP	China_LN_BA	Lajia, Guanting basin, upper Yellow River
mtDNA10984	35.827778	102.854167	-2000	-1800	3,800–4,000 yBP	China_LN_BA	Lajia, Guanting basin, upper Yellow River
mtDNA10985	35.48333333	111.45	-1200	-800	ca. 3000 YBP	China_IA	Hengbei, Jiang County, Shanxi Province
mtDNA10986	35.48333333	111.45	-1200	-800	ca. 3000 YBP	China_IA	Hengbei, Jiang County, Shanxi Province
mtDNA10987	35.48333333	111.45	-1200	-800	ca. 3000 YBP	China_IA	Hengbei, Jiang County, Shanxi Province
mtDNA10988	35.48333333	111.45	-1200	-800	ca. 3000 YBP	China_IA	Hengbei, Jiang County, Shanxi Province
mtDNA10989	35.48333333	111.45	-1200	-800	ca. 3000 YBP	China_IA	Hengbei, Jiang County, Shanxi Province
mtDNA10990	37.00944444	80.12833333	-217	283	217 BC-283 AD	China_Quin	Sampula, Luo County, Xinjiang Khotan
mtDNA10991	41.65	120.716667	250	350	1,600–1700 yBP	China_IA	Lamadong cemetery
mtDNA10992	-13.518333	-71.978056	980	1170	980–1170 calAD	America_South_Pre_Columbian	Unknown (Cuzco)
mtDNA10993	34.117658	115.792265	1127	1368	AD 1127–1368	China_MA	Chengbozi cemetery, Ulan Hua, Siziwang Banner, Inner Mongolia
mtDNA10994	-15.55	-72.65	1100	1500	XII-XV century	America_South_Pre_Columbian	Puca 
mtDNA10995	-15.55	-72.65	1100	1500	XII-XV century	America_South_Pre_Columbian	Puca 
mtDNA10996	-15.55	-72.65	1100	1500	XII-XV century	America_South_Pre_Columbian	Puca 
mtDNA10997	-15.55	-72.65	1100	1500	XII-XV century	America_South_Pre_Columbian	Puca 
mtDNA10998	-15.55	-72.65	1100	1500	XII-XV century	America_South_Pre_Columbian	Antaura 
mtDNA10999	-15.55	-72.65	1100	1500	XII-XV century	America_South_Pre_Columbian	Antaura 
mtDNA11000	-15.506145	-72.838007	1000	1600	XI-mid-XVI century	America_South_Pre_Columbian	Acchaymarca 
mtDNA11001	-15.506145	-72.838007	1000	1600	XI-mid-XVI century	America_South_Pre_Columbian	Acchaymarca 
mtDNA11002	-15.506145	-72.838007	1000	1600	XI-mid-XVI century	America_South_Pre_Columbian	Acchaymarca 
mtDNA11003	-15.506145	-72.838007	1000	1600	XI-mid-XVI century	America_South_Pre_Columbian	Acchaymarca 
mtDNA11004	-15.506145	-72.838007	1000	1600	XI-mid-XVI century	America_South_Pre_Columbian	Acchaymarca 
mtDNA11005	-15.506145	-72.838007	1000	1600	XI-mid-XVI century	America_South_Pre_Columbian	Acchaymarca 
mtDNA11006	-15.506145	-72.838007	1000	1600	XI-mid-XVI century	America_South_Pre_Columbian	Acchaymarca 
mtDNA11007	-15.506145	-72.838007	1000	1600	XI-mid-XVI century	America_South_Pre_Columbian	Acchaymarca 
mtDNA11008	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11009	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11010	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11011	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11012	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11013	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11014	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11015	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11016	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11017	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11018	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11019	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11020	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11021	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11022	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11023	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11024	-15.7283333	-72.7444444	1450	1550	late 15th-early 16th century	America_South_Pre_Columbian	Tompullo 2, Andaray
mtDNA11025	36.683333	101.733333	100	300	1700-1900 yBP	China_MA	Taojiazha, Hehuang area
mtDNA11026	-24.583333	-64.925	1000	1450	1000-1450 AD	America_South_Pre_Columbian	Agua Caliente
mtDNA11027	-22.35	-66	1000	1450	1000-1450 AD	America_South_Pre_Columbian	Doncellas
mtDNA11028	23.9871589	121.6015714	-1490	-1385	3450-3345 calBP (95%)	Taiwan_MN	Ling-Ding site II
mtDNA11029	49.639683	102.953085	-300	200	3rd c. BC - 2nd c. AD	Xiongnu	Egyin Gol Valley
mtDNA11030	49.639683	102.953085	-300	200	300 BC-200 AD	Xiongnu	Egyin Gol Valley
mtDNA11031	64.22	-145.71	-9700	-9250	9700-9250 BCE	America_North_Ancient	Upward Sun River
