latitude	longitude	first_year	last_year	texture	overall_length
33.55185894	130.6788115	-125	-25	MtDNA_C	100
33.89091342	130.6956871	-125	-25	MtDNA_C	100
33.73232877	130.698017	-125	-25	MtDNA_N9a	100
33.4913011	130.6736226	-125	-25	MtDNA_C	100
33.5215735	130.7325426	-125	-25	MtDNA_?	100
33.58950879	130.704957	-125	-25	MtDNA_D5a	100
33.39809727	131.0928043	-125	-25	MtDNA_C	100
33.5984497	130.8604506	-125	-25	MtDNA_Z	100
33.46799466	130.884336	-125	-25	MtDNA_Z	100
33.65342408	131.0522017	-125	-25	MtDNA_M8a	100
33.59095084	130.7811594	-125	-25	MtDNA_C	100
33.83550761	130.6444166	-125	-25	MtDNA_C	100
33.63480583	130.7374207	-125	-25	MtDNA_N9a	100
33.68941824	131.0945151	-125	-25	MtDNA_D4d	100
33.56262855	130.9668993	-125	-25	MtDNA_M8a	100
33.80257227	130.7674055	-125	-25	MtDNA_C	100
43.47820976	144.8717873	-100	0	MtDNA_N9b	100
33.81657031	130.4444465	-92.5	7.5	MtDNA_M7	100
33.58685619	130.4665893	-85	15	MtDNA_B5b	100
33.40020556	129.7639718	-66	34	MtDNA_M7a	100
33.31130806	129.947511	-66	34	MtDNA_D4a	100
24.85360332	124.7137942	-50	50	MtDNA_M7a	100
24.51970997	124.251285	-50	50	MtDNA_M7a	100
40.7622153	141.9129142	-50	50	MtDNA_N9b	100
40.697222	141.266666	-50	50	MtDNA_N9b	100
39.13614936	142.1964189	-50	50	MtDNA_N9b	100
39.15429228	142.1261023	-50	50	MtDNA_M7a	100
36.11791801	101.7775978	-50	50	MtDNA_G2a	100
36.07975377	101.7529768	-50	50	MtDNA_G2a	100
36.21795634	101.660966	-50	50	MtDNA_D4b	100
31.677765	79.815335	-50	50	MtDNA_U5a	100
25.2213281	125.7691379	-50	50	MtDNA_D4d	100
25.36020491	125.5199934	-50	50	MtDNA_M7a	100
25.38694713	125.6135222	-50	50	MtDNA_M7a	100
33.87157931	130.8678243	-50	50	MtDNA_M7a	100
35.17368521	128.5313672	-50	50	MtDNA_D	100
35.3916867	128.2351341	-50	50	MtDNA_D	100
35.11839436	128.4345753	-50	50	MtDNA_D	100
35.14643139	128.4075189	-50	50	MtDNA_D	100
35.31758197	128.0858947	-50	50	MtDNA_D	100
35.3032566	128.3622974	-50	50	MtDNA_D4	100
35.1929566	128.3662908	-50	50	MtDNA_D4	100
35.10610025	128.3732019	-50	50	MtDNA_D4	100
35.04779196	128.4625573	-50	50	MtDNA_D4	100
35.18396408	128.4459816	-50	50	MtDNA_D4	100
35.30406636	128.4918077	-50	50	MtDNA_D4	100
35.20229039	128.3480652	-50	50	MtDNA_D4	100
35.27579722	128.4285519	-50	50	MtDNA_D4	100
35.02101445	128.4502693	-50	50	MtDNA_D4	100
35.15522358	128.4342525	-50	50	MtDNA_D4b	100
35.38961119	128.3497781	-50	50	MtDNA_D4b	100
35.2603178	128.3190345	-50	50	MtDNA_M	100
35.13128544	128.1017419	-50	50	MtDNA_M	100
35.27207176	128.2701745	-50	50	MtDNA_M	100
35.37269019	128.0916794	-50	50	MtDNA_M	100
34.97546568	128.369649	-50	50	MtDNA_M	100
42.73019481	140.9111054	-49	51	MtDNA_G1b	100
45.50008783	141.8903512	-49	51	MtDNA_D4h	100
43.39629331	140.6687254	-49	51	MtDNA_N9b	100
32.687985	130.68453	-49	51	MtDNA_D5a	100
42.53352712	140.9495462	-49	51	MtDNA_G1	100
43.37093316	140.6617593	-49	51	MtDNA_N9b	100
33.43547004	130.9205092	0	100	MtDNA_G2	100
33.54214103	130.6939204	0	100	MtDNA_?	100
33.42443387	130.9517931	0	100	MtDNA_?	100
33.56740838	130.7001939	0	100	MtDNA_D5a	100
33.43736863	131.0260831	0	100	MtDNA_C	100
33.88104746	130.657912	0	100	MtDNA_Z	100
33.59741568	130.7620107	0	100	MtDNA_N9a	100
35.52160926	134.0453232	21.875	121.875	MtDNA_B5b	100
35.97477857	134.0379817	21.875	121.875	MtDNA_D4g	100
35.97247471	134.3947138	21.875	121.875	MtDNA_D4b	100
35.64404209	134.1933316	21.875	121.875	MtDNA_M7b	100
35.62183773	134.485174	21.875	121.875	MtDNA_B4f	100
35.64319966	134.0848104	21.875	121.875	MtDNA_D4c	100
35.56175859	134.4686031	21.875	121.875	MtDNA_N9a	100
35.65174018	134.2465062	21.875	121.875	MtDNA_M9a	100
35.90444335	134.1561825	21.875	121.875	MtDNA_D4b	100
35.97346437	134.1963125	21.875	121.875	MtDNA_M7b	100
35.77339932	134.4771764	21.875	121.875	MtDNA_M7b	100
35.8906127	134.1483914	21.875	121.875	MtDNA_D4c	100
35.65892779	134.3216478	21.875	121.875	MtDNA_D4b	100
35.52354184	134.2854738	21.875	121.875	MtDNA_D4c	100
35.98236207	134.1443612	21.875	121.875	MtDNA_D4a	100
35.79368147	134.2626419	21.875	121.875	MtDNA_M7b	100
35.57405665	134.0170924	21.875	121.875	MtDNA_N9b	100
35.58013491	134.1408233	21.875	121.875	MtDNA_D4b	100
35.63417938	134.1595131	21.875	121.875	MtDNA_B4c	100
35.84313516	134.3918315	21.875	121.875	MtDNA_M7b	100
35.53521639	134.1872676	21.875	121.875	MtDNA_D4b	100
35.95877672	134.1419659	21.875	121.875	MtDNA_C1a	100
35.59594483	134.4176518	21.875	121.875	MtDNA_D4b	100
35.81246931	134.1002996	21.875	121.875	MtDNA_D4b	100
35.52144986	134.4165869	21.875	121.875	MtDNA_D4a	100
35.94717337	134.456013	21.875	121.875	MtDNA_M7b	100
35.75836018	134.3487974	21.875	121.875	MtDNA_N9a	100
35.56575965	134.4894596	21.875	121.875	MtDNA_G1a	100
35.76246389	134.4700403	21.875	121.875	MtDNA_N9a	100
35.57418117	134.1698797	21.875	121.875	MtDNA_B4b	100
35.95367039	134.3349576	21.875	121.875	MtDNA_M7a	100
35.69826353	134.0624257	21.875	121.875	MtDNA_D5a	100
35.53514078	134.366043	21.875	121.875	MtDNA_D4b	100
35.65682603	134.0248474	21.875	121.875	MtDNA_N9	100
36.87362603	102.1318474	48	148	MtDNA_G2b	100
36.78513047	102.2528746	50	150	MtDNA_D4a	100
36.60620312	102.1915114	50	150	MtDNA_D4b	100
36.88067182	102.2406631	50	150	MtDNA_N9a	100
36.79350975	102.1459862	50	150	MtDNA_F1g	100
36.61518153	102.2711587	50	150	MtDNA_Z3	100
49.35345442	117.9248168	57	157	MtDNA_N9a	100
32.92500096	130.8792941	57.5	157.5	MtDNA_C5b	100
32.7295662	130.9960172	62.5	162.5	MtDNA_M7a	100
35.62838058	134.0476493	107.5	207.5	MtDNA_N9a	100
35.65112548	103.8890068	109	209	MtDNA_F1a	100
35.70091751	134.1927268	115	215	MtDNA_D4b	100
35.95462376	134.1405049	115	215	MtDNA_D4b	100
43.16236204	141.6106332	200	300	MtDNA_N9b	100
43.21753374	141.6556292	200	300	MtDNA_N9b	100
32.83146256	130.8210994	207.5	307.5	MtDNA_M7a	100
32.50788023	130.8722565	232.5	332.5	MtDNA_M7a	100
34.7881033	134.0731496	235	335	MtDNA_D4g	100
35.14215225	134.083908	250	350	MtDNA_D4g	100
34.87838608	133.8990517	258.3333333	358.3333333	MtDNA_B4b	100
34.81808786	133.9604741	267.5	367.5	MtDNA_M7b	100
35.72268626	135.231422	267.5	367.5	MtDNA_G1a	100
35.00405971	133.9236095	272.5	372.5	MtDNA_M7b	100
34.85057041	134.0519762	275	375	MtDNA_N9b	100
31.444722	130.931944	280	380	MtDNA_D4b	100
34.91493256	134.7061508	285	385	MtDNA_A5a	100
35.23884925	134.3705857	285.5	385.5	MtDNA_M7a	100
34.86116351	134.1137128	285.5	385.5	MtDNA_M7a	100
35.52735971	133.6989335	287.5	387.5	MtDNA_N9a	100
35.7351186	133.6232421	287.5	387.5	MtDNA_D4b	100
35.77864213	133.4840167	287.5	387.5	MtDNA_D4c	100
37.62363115	139.8300489	308.5	408.5	MtDNA_D4l	100
35.53172748	134.151878	309.1666667	409.1666667	MtDNA_M7a	100
35.59945053	133.8686365	312.5	412.5	MtDNA_D4b	100
35.47792714	134.3849757	315	415	MtDNA_D5c	100
34.700854	133.864194	315	415	MtDNA_B4c	100
31.87054216	131.2697794	316.5	416.5	MtDNA_M7a	100
31.90284913	131.3304769	316.5	416.5	MtDNA_D4a	100
35.42291498	133.6002689	318.75	418.75	MtDNA_D4b	100
35.82376744	132.7889051	319.1666667	419.1666667	MtDNA_D4g	100
35.64798257	132.9443707	319.1666667	419.1666667	MtDNA_N9a	100
35.62547021	132.7156428	319.1666667	419.1666667	MtDNA_M7a	100
35.30115474	134.7700722	327.5	427.5	MtDNA_A5a	100
35.3115	134.8303	330	430	MtDNA_D4i	100
34.92619369	134.9240287	335	435	MtDNA_A5a	100
35.48256208	133.8280892	350	450	MtDNA_D4c	100
34.80146301	135.7217137	360	460	MtDNA_D4g	100
35.43003077	134.318605	362.5	462.5	MtDNA_B4c	100
35.52056355	133.5915988	375	475	MtDNA_B4c	100
33.37283041	130.9680859	383.75	483.75	MtDNA_D4e	100
35.466373	134.869146	400	500	MtDNA_B4b	100
34.63120816	135.0367013	400	500	MtDNA_B4b	100
32.75529229	130.8258484	405	505	MtDNA_D4b	100
34.58292765	134.4163936	410	510	MtDNA_D4m	100
34.62154801	133.7126263	422.5	522.5	MtDNA_D4i	100
34.865722	134.538944	425	525	MtDNA_D4a	100
26.50094219	128.2492542	429	529	MtDNA_B4a	100
32.7105537	130.9549295	430	530	MtDNA_M7a	100
35.7833716	128.3525197	433	533	MtDNA_D5b	100
36.09907117	128.5161482	433	533	MtDNA_B5a	100
32.87856027	130.607615	437.5	537.5	MtDNA_M7a	100
37.94552115	140.1457401	440	540	MtDNA_M7a	100
34.8671	134.5112	440	540	MtDNA_D4e	100
36.32771527	129.4073596	452.5	552.5	MtDNA_D4b	100
32.53976716	130.9789925	457.5	557.5	MtDNA_D4c	100
32.92915604	130.5039762	457.5	557.5	MtDNA_M7a	100
35.66743645	134.9305503	463.75	563.75	MtDNA_D4g	100
36.22272171	128.9614852	492.5	592.5	MtDNA_M11	100
35.59513355	133.7833897	500	600	MtDNA_D4c	100
35.72515177	133.5337584	500	600	MtDNA_M7b	100
35.40449871	133.4184067	500	600	MtDNA_D4c	100
35.47206148	133.61032	517	617	MtDNA_B4b	100
35.8102215	133.9354838	517	617	MtDNA_A5a	100
36.91659751	137.0681697	522	622	MtDNA_B5a	100
32.43307713	130.8374705	530	630	MtDNA_M7a	100
35.69937996	133.7746459	533	633	MtDNA_D4e	100
35.69110832	133.8977567	533	633	MtDNA_A5a	100
33.06308089	130.5390794	535	635	MtDNA_D4b	100
35.70445497	132.7765584	537.5	637.5	MtDNA_M7a	100
30.42412178	130.9675103	547.5	647.5	MtDNA_B4f	100
26.370961	128.2878648	550	650	MtDNA_D4	100
26.5160932	128.272318	550	650	MtDNA_D4	100
26.386179	128.053087	550	650	MtDNA_B4c	100
26.59739738	128.2429357	550	650	MtDNA_M7a	100
26.59875903	128.2594378	550	650	MtDNA_M7a	100
26.3759529	128.0312179	550	650	MtDNA_A4	100
26.64078573	128.3538825	550	650	MtDNA_B4c	100
26.64625152	127.902817	550	650	MtDNA_M7a	100
26.80817157	128.2357046	550	650	MtDNA_M7a	100
26.81766444	128.2560379	550	650	MtDNA_C	100
26.73217102	128.131519	550	650	MtDNA_B4c	100
26.75164123	128.2072421	550	650	MtDNA_D4	100
26.87773176	128.2544486	550	650	MtDNA_B4a	100
27.14650234	128.3536647	550	650	MtDNA_D4	100
26.92334273	128.1682909	550	650	MtDNA_A4	100
36.99701752	137.0323328	560	660	MtDNA_D5c	100
35.99473639	129.1635583	570	670	MtDNA_D5a	100
36.79054621	136.8903044	575	675	MtDNA_M7b	100
32.60800788	130.4230169	577.5	677.5	MtDNA_M9a	100
35.75980093	140.1965191	600	700	MtDNA_M7c	100
35.92670905	139.9561915	600	700	MtDNA_M9a	100
35.94682315	139.8218049	600	700	MtDNA_M7c	100
35.78836138	135.0366331	660	760	MtDNA_D4b	100
32.6995715	131.1675489	675	775	MtDNA_D4a	100
26.34210503	128.2070423	676	776	MtDNA_M7a	100
28.29767243	105.0983255	710	810	MtDNA_B6a	100
28.02377389	105.2451701	710	810	MtDNA_C7a	100
28.24050528	104.8831921	710	810	MtDNA_G3a	100
28.15726143	104.8445496	710	810	MtDNA_N9a	100
34.67027412	108.9750159	712.5	812.5	MtDNA_G1a	100
34.34952639	108.7961578	712.5	812.5	MtDNA_D4a	100
34.74188196	109.0476797	712.5	812.5	MtDNA_M9a	100
35.87701515	132.8150533	737.5	837.5	MtDNA_D4b	100
26.60432187	127.9522398	779.5	879.5	MtDNA_M7a	100
44.03059844	144.5678859	800.5	900.5	MtDNA_Y1a	100
44.27732736	144.6689051	800.5	900.5	MtDNA_Y1a	100
44.23739095	144.5318518	800.5	900.5	MtDNA_Y1a	100
44.40550366	144.4326717	800.5	900.5	MtDNA_G1b	100
44.23859954	144.7024267	800.5	900.5	MtDNA_N9b	100
44.070833	144.993888	800.5	900.5	MtDNA_Y1a	100
45.93224194	142.3666779	800.5	900.5	MtDNA_G1b	100
45.90572936	141.9727681	800.5	900.5	MtDNA_G1b	100
45.80038328	142.2851354	800.5	900.5	MtDNA_Y1a	100
45.62219464	142.4212969	800.5	900.5	MtDNA_Y1a	100
45.99327283	142.3634155	800.5	900.5	MtDNA_A	100
45.85195955	142.0172274	800.5	900.5	MtDNA_G1b	100
45.66973998	142.1603301	800.5	900.5	MtDNA_G1b	100
45.6135288	141.9576202	800.5	900.5	MtDNA_G1b	100
45.95086757	141.9762625	800.5	900.5	MtDNA_Y1a	100
45.69386147	142.411586	800.5	900.5	MtDNA_M7a	100
45.63121934	141.056946	800.5	900.5	MtDNA_Y1a	100
45.81595254	141.3770091	800.5	900.5	MtDNA_C3	100
45.59074724	141.2831359	800.5	900.5	MtDNA_G1b	100
45.73648846	141.1037231	800.5	900.5	MtDNA_N9b	100
45.51660795	141.4497033	800.5	900.5	MtDNA_Y1a	100
45.53082128	141.1450836	800.5	900.5	MtDNA_Y	100
45.75750739	141.1388573	800.5	900.5	MtDNA_G1b	100
45.87947715	141.2856841	800.5	900.5	MtDNA_N9b	100
45.62592205	141.3729064	800.5	900.5	MtDNA_N9b	100
45.92201069	141.1239605	800.5	900.5	MtDNA_Y1a	100
45.5598605	141.2204552	800.5	900.5	MtDNA_G1b	100
45.84651085	141.2311682	800.5	900.5	MtDNA_C3	100
45.6432431	141.0425543	800.5	900.5	MtDNA_Y1a	100
45.86850416	141.3298201	800.5	900.5	MtDNA_Y1a	100
45.91720153	141.0267869	800.5	900.5	MtDNA_A	100
45.43312726	141.1231521	800.5	900.5	MtDNA_Y1a	100
46.72315	142.532044	800.5	900.5	MtDNA_Y	100
45.58979732	142.3140922	800.5	900.5	MtDNA_M7a	100
46.01494901	142.1847943	800.5	900.5	MtDNA_Y1a	100
45.52962987	141.3350702	800.5	900.5	MtDNA_A	100
45.73354357	141.1326622	800.5	900.5	MtDNA_B5b	100
26.82540397	127.7339995	827.5	927.5	MtDNA_M7a	100
26.56023668	127.7583097	832.5	932.5	MtDNA_M7a	100
26.6514447	127.9870787	832.5	932.5	MtDNA_M7a	100
26.81208734	127.9931538	837.5	937.5	MtDNA_M7a	100
38.87059804	141.436778	850	950	MtDNA_D5b	100
38.60487445	141.4121695	850	950	MtDNA_N9b	100
39.68774254	139.9106261	850	950	MtDNA_D4a	100
39.25646436	139.5861076	850	950	MtDNA_N9a	100
39.2860216	140.0333648	850	950	MtDNA_D4a	100
39.48673643	139.7088981	850	950	MtDNA_M7b	100
39.19959918	139.8277667	850	950	MtDNA_D4e	100
39.57297982	139.9625376	850	950	MtDNA_D5a	100
39.33306674	139.8754896	850	950	MtDNA_G1a	100
31.5	92.1	850	950	MtDNA_M9a	100
28.047893	105.004821	880	980	MtDNA_F3a	100
24.49897672	124.5554988	902	1002	MtDNA_M7a	100
26.67462152	128.0999999	931	1031	MtDNA_M7a	100
36.1	102	1100	1200	MtDNA_D4	100
26.73553413	128.2146909	1155.5	1255.5	MtDNA_M	100
26.46661683	128.006517	1162.5	1262.5	MtDNA_M7b	100
28.15826041	104.5607362	1290	1390	MtDNA_B4c	100
28.1780916	104.5878704	1290	1390	MtDNA_B4c	100
28.17871336	104.1330465	1290	1390	MtDNA_B4a	100
28.20977038	104.4311182	1290	1390	MtDNA_R9	100
32.83629131	130.4546402	1350	1450	MtDNA_B4c	100
34.3	95.5	1420	1520	MtDNA_M11	100
36.7433198	140.7239166	1425	1525	MtDNA_Z2	100
36.55511572	140.7120157	1425	1525	MtDNA_M7b	100
36.55546378	140.7983701	1425	1525	MtDNA_B5b	100
36.51684903	141.0965694	1425	1525	MtDNA_D4	100
36.84770302	140.8393172	1425	1525	MtDNA_D4	100
36.61317356	140.6355204	1425	1525	MtDNA_M7c	100
36.87343412	140.8663245	1425	1525	MtDNA_G1a	100
36.56275101	140.8488156	1425	1525	MtDNA_D4	100
36.61146616	140.6180212	1425	1525	MtDNA_A	100
36.81023427	140.8664724	1425	1525	MtDNA_D4	100
36.69886948	140.95918	1425	1525	MtDNA_D4a	100
36.67271346	140.9256887	1425	1525	MtDNA_D4b	100
36.68145723	140.6102487	1425	1525	MtDNA_D4a	100
36.89929507	140.9986559	1425	1525	MtDNA_D4d	100
36.56067378	140.8745812	1425	1525	MtDNA_B4b	100
36.82703032	140.8351618	1425	1525	MtDNA_A	100
36.65810086	140.7009404	1425	1525	MtDNA_M7a	100
36.90994725	140.7999404	1425	1525	MtDNA_B4b	100
36.59831992	140.9200661	1425	1525	MtDNA_D4b	100
36.83916614	140.6429856	1425	1525	MtDNA_D4a	100
36.57563233	140.7487759	1425	1525	MtDNA_D4	100
36.56616534	141.0395143	1425	1525	MtDNA_D4a	100
36.81359515	141.085546	1425	1525	MtDNA_M7a	100
36.85120312	140.9731032	1425	1525	MtDNA_D4	100
36.61224791	140.7829927	1425	1525	MtDNA_D4b	100
36.93049128	140.8541708	1425	1525	MtDNA_D4a	100
36.66536852	140.7881189	1425	1525	MtDNA_D4a	100
36.4825708	140.7802159	1425	1525	MtDNA_D4a	100
36.79849696	140.9864146	1425	1525	MtDNA_D4	100
36.86288601	140.8631326	1425	1525	MtDNA_M7b	100
36.75251243	140.9745118	1425	1525	MtDNA_D4a	100
36.91002777	140.7018903	1425	1525	MtDNA_M7a	100
36.51226136	140.6545243	1425	1525	MtDNA_D4a	100
36.73457091	140.9406118	1425	1525	MtDNA_D4a	100
36.5454432	141.0856829	1425	1525	MtDNA_N9a	100
36.516728	141.0676142	1425	1525	MtDNA_M7b	100
36.584312	140.922466	1425	1525	MtDNA_M7b	100
36.82985821	141.0206303	1425	1525	MtDNA_D4b	100
36.60770174	140.9979795	1425	1525	MtDNA_M7b	100
36.49869275	140.9278528	1425	1525	MtDNA_D4	100
36.88970181	140.7945384	1425	1525	MtDNA_M7a	100
36.50226954	141.0395858	1425	1525	MtDNA_D4b	100
36.49557819	141.0557347	1425	1525	MtDNA_N9a	100
36.45812229	140.7674285	1425	1525	MtDNA_D4b	100
36.86714917	140.8940398	1425	1525	MtDNA_D4a	100
36.92516777	140.6186301	1425	1525	MtDNA_G1a	100
36.53599094	140.7012986	1425	1525	MtDNA_B4c	100
36.54471978	140.8844391	1425	1525	MtDNA_D4b	100
36.49108527	140.8752549	1425	1525	MtDNA_G2a	100
31.06167847	131.2859635	1430	1530	MtDNA_N9a	100
30.83066267	131.4260746	1430	1530	MtDNA_B5b	100
30.99856329	131.1842853	1430	1530	MtDNA_M9a	100
42.89053939	140.7833749	1450	1550	MtDNA_D4o	100
42.64520844	141.2597777	1450	1550	MtDNA_M7a	100
42.98944896	141.1312809	1450	1550	MtDNA_M7b	100
42.87240578	141.1793107	1450	1550	MtDNA_N9b	100
42.92331344	141.1971322	1450	1550	MtDNA_Y1	100
43.018178	141.0531654	1450	1550	MtDNA_Z1a	100
36.70841339	102.6703663	1489	1589	MtDNA_D4j	100
36.2	102.7	1570	1670	MtDNA_N9a	100
42.76960457	140.8023634	1590	1690	MtDNA_D4b	100
42.63596821	141.2102022	1590	1690	MtDNA_Y1	100
42.78568548	141.0902254	1590	1690	MtDNA_D4a	100
42.61044147	141.2827826	1590	1690	MtDNA_Y1	100
42.8471958	140.8356077	1590	1690	MtDNA_G1b	100
42.72830248	141.0645947	1590	1690	MtDNA_F1b	100
42.66101282	141.0263499	1601.5	1701.5	MtDNA_F1b	100
42.95780239	140.9984303	1601.5	1701.5	MtDNA_M7b	100
42.5992327	141.0231851	1601.5	1701.5	MtDNA_D4b	100
42.67731137	140.9021661	1601.5	1701.5	MtDNA_C5a	100
42.65321743	141.0752244	1601.5	1701.5	MtDNA_A5c	100
42.79139633	141.1535208	1601.5	1701.5	MtDNA_Y1	100
42.7914551	140.9797805	1601.5	1701.5	MtDNA_A5c	100
42.55640358	140.9579832	1601.5	1701.5	MtDNA_N9b	100
42.56987981	141.194275	1601.5	1701.5	MtDNA_D4a	100
43.00789091	141.0931454	1601.5	1701.5	MtDNA_N9b	100
42.84299431	141.1096659	1601.5	1701.5	MtDNA_D4a	100
42.57404353	141.0252638	1601.5	1701.5	MtDNA_Y1	100
42.20529444	143.1747082	1685.5	1785.5	MtDNA_Y1	100
42.20516189	143.0321328	1685.5	1785.5	MtDNA_N9b	100
42.4306484	142.8791192	1685.5	1785.5	MtDNA_N9b	100
42.2757483	142.9079872	1685.5	1785.5	MtDNA_Y1	100
42.41178634	143.2483737	1685.5	1785.5	MtDNA_N9b	100
42.22527271	142.9777187	1685.5	1785.5	MtDNA_G1b	100
42.26406963	143.1147074	1685.5	1785.5	MtDNA_G1b	100
42.40331349	142.9825199	1685.5	1785.5	MtDNA_G1b	100
42.28921107	143.3226101	1685.5	1785.5	MtDNA_Y1	100
42.304701	142.8763477	1685.5	1785.5	MtDNA_Y1	100
42.32179457	143.2639743	1685.5	1785.5	MtDNA_N9b	100
42.54751183	143.2106767	1685.5	1785.5	MtDNA_N9b	100
42.39129724	143.2027925	1685.5	1785.5	MtDNA_G1b	100
42.46154975	143.338102	1685.5	1785.5	MtDNA_Y1	100
42.50366033	142.880836	1685.5	1785.5	MtDNA_Y1	100
42.32190281	142.8544386	1685.5	1785.5	MtDNA_N9b	100
42.4719159	143.009383	1685.5	1785.5	MtDNA_N9b	100
42.61218824	143.0338607	1685.5	1785.5	MtDNA_A5c	100
42.53738876	143.2653865	1685.5	1785.5	MtDNA_Y1	100
42.2184113	143.0169751	1685.5	1785.5	MtDNA_N9b	100
42.49861246	143.14819	1685.5	1785.5	MtDNA_N9b	100
42.47729962	143.0317363	1685.5	1785.5	MtDNA_Y1	100
42.18918394	142.9100342	1685.5	1785.5	MtDNA_Y1	100
42.1931772	143.1888677	1685.5	1785.5	MtDNA_N9b	100
42.53601192	143.3404783	1685.5	1785.5	MtDNA_Y1	100
42.20086921	143.1317947	1685.5	1785.5	MtDNA_Y1	100
42.46127612	142.8721329	1685.5	1785.5	MtDNA_Y1	100
42.46504841	142.9037091	1685.5	1785.5	MtDNA_Y1	100
42.32320977	143.1387233	1685.5	1785.5	MtDNA_Y1	100
42.44042953	142.946755	1685.5	1785.5	MtDNA_N9b	100
42.188659	143.182742	1685.5	1785.5	MtDNA_Y1	100
42.66418341	143.1787527	1685.5	1785.5	MtDNA_N9b	100
43.0336	140.5264	1685.5	1785.5	MtDNA_M9a	100
42.9892065	140.551332	1685.5	1785.5	MtDNA_Y1	100
42.76115818	141.1640489	1685.5	1785.5	MtDNA_N9b	100
42.54107836	141.0146162	1685.5	1785.5	MtDNA_Y1	100
43.91178217	144.7368627	1685.5	1785.5	MtDNA_M7a	100
42.67522547	141.1029066	1685.5	1785.5	MtDNA_Y1	100
42.6213066	141.2170197	1685.5	1785.5	MtDNA_C5a	100
42.5721486	140.9964884	1685.5	1785.5	MtDNA_Y1	100
45.43180295	141.0233812	1685.5	1785.5	MtDNA_A5c	100
42.9561089	140.9737791	1685.5	1785.5	MtDNA_N9b	100
42.74632162	140.9600539	1685.5	1785.5	MtDNA_D4e	100
42.50476408	140.3632899	1685.5	1785.5	MtDNA_D4a	100
42.57535574	141.3292184	1685.5	1785.5	MtDNA_Y1	100
42.55487685	141.4106198	1685.5	1785.5	MtDNA_Y1	100
42.95266618	141.2434483	1685.5	1785.5	MtDNA_Y1	100
43.9869	144.8829	1685.5	1785.5	MtDNA_A5c	100
42.5111	140.7844	1685.5	1785.5	MtDNA_D4o	100
43.11402419	144.1253044	1685.5	1785.5	MtDNA_M8a	100
42.82738688	142.5067122	1685.5	1785.5	MtDNA_G1b	100
43.22908535	141.9062714	1685.5	1785.5	MtDNA_N9b	100
42.86062711	142.0315292	1685.5	1785.5	MtDNA_C5a	100
43.05451274	141.8953439	1685.5	1785.5	MtDNA_G1b	100
42.39062875	142.291196	1685.5	1785.5	MtDNA_M7a	100
42.78043232	140.7386803	1685.5	1785.5	MtDNA_M7b	100
42.90935785	140.6708283	1685.5	1785.5	MtDNA_A5a	100
43.24511496	140.3790813	1685.5	1785.5	MtDNA_D4a	100
43.61019196	140.595681	1685.5	1785.5	MtDNA_Y1	100
43.53979909	140.8677874	1685.5	1785.5	MtDNA_N9a	100
42.24067737	140.2791228	1685.5	1785.5	MtDNA_Y1	100
42.92058306	140.6177939	1685.5	1785.5	MtDNA_M7a	100
43.22977098	140.3716383	1685.5	1785.5	MtDNA_D4e	100
42.37724545	139.8183394	1685.5	1785.5	MtDNA_N9b	100
43.05685352	140.3381933	1685.5	1785.5	MtDNA_Y1	100
45.8419174	141.8360953	1685.5	1785.5	MtDNA_D4h	100
45.80434687	141.9800882	1685.5	1785.5	MtDNA_D4a	100
45.4325	141.009	1685.5	1785.5	MtDNA_A5c	100
42.77527872	142.6255401	1685.5	1785.5	MtDNA_G1b	100
44.1196	144.078	1685.5	1785.5	MtDNA_G1b	100
24.89574257	123.3765357	1700	1800	MtDNA_M7a	100
24.50902364	123.0062859	1700	1800	MtDNA_M7a	100
24.48909972	123.4687811	1700	1800	MtDNA_C	100
24.54727826	123.2996691	1700	1800	MtDNA_M7a	100
24.72922663	123.0801342	1700	1800	MtDNA_A4	100
24.5161458	123.4645731	1700	1800	MtDNA_G2	100
24.73156971	123.2757911	1700	1800	MtDNA_F1b	100
24.75589662	123.2979749	1700	1800	MtDNA_M7a	100
24.81619572	123.166873	1700	1800	MtDNA_G2a	100
24.55503269	123.0270076	1700	1800	MtDNA_M7a	100
24.47876089	123.0174767	1700	1800	MtDNA_M7a	100
24.89517431	123.2948915	1700	1800	MtDNA_M7a	100
27.02082325	128.0527265	1700.5	1800.5	MtDNA_D5a	100
26.69583087	128.2818647	1700.5	1800.5	MtDNA_B5b	100
26.80503948	128.469639	1700.5	1800.5	MtDNA_B5	100
27.15762006	128.2878763	1700.5	1800.5	MtDNA_B5b	100
26.75924797	128.1537432	1700.5	1800.5	MtDNA_M7b	100
26.96506499	127.9827048	1700.5	1800.5	MtDNA_B4	100
26.80561786	128.1023398	1700.5	1800.5	MtDNA_D5a	100
27.05627447	128.1170236	1700.5	1800.5	MtDNA_B4f	100
26.90121709	128.175392	1700.5	1800.5	MtDNA_B5b	100
26.88665511	127.992151	1700.5	1800.5	MtDNA_D4	100
26.82028224	128.3347964	1700.5	1800.5	MtDNA_M7	100
26.82136045	128.0988131	1700.5	1800.5	MtDNA_D5a	100
27.10417324	128.2959966	1700.5	1800.5	MtDNA_D4	100
26.95524473	128.0670409	1700.5	1800.5	MtDNA_D4e	100
26.73361504	128.1453726	1700.5	1800.5	MtDNA_D4c	100
27.12408816	128.0826596	1700.5	1800.5	MtDNA_M9a	100
26.71070325	128.4755775	1700.5	1800.5	MtDNA_M7b	100
